position,title,price,date,link,location
317,Вепрь 308,65 000 руб.,"7 Октября, в 11:14",https://gunsbroker.ru/hunting/857962_vepr-308.html,"Хабаровский край, Комсомольск-на-Амуре"
318,Сайга 308 исп. 100,47 000 руб.,"7 Октября, в 09:41",https://gunsbroker.ru/hunting/886070_sayga-308-isp-100.html,"Омская область, Тара"
319,Карабин ATA ARMS TURQUA,115 000 руб.,"7 Октября, в 09:02",https://gunsbroker.ru/hunting/714700_karabin-ata-arms-turqua.html,"Хабаровский край, Хабаровск"
320,Вепрь308  сок95,115 000 руб.,"7 Октября, в 08:47",https://gunsbroker.ru/hunting/893999_vepr-sok95.html,"Пензенская область, Пенза"
321,Саббати ровер 308 вин,55 000 руб.,"7 Октября, в 05:26",https://gunsbroker.ru/hunting/899311_sabbati-rover-308-vin.html,"Приморский край, Находка"
322,Лось 145 308 win,120 000 руб.,"6 Октября, в 22:04",https://gunsbroker.ru/hunting/899281_los-145-308-win.html,"Удмуртская Республика, Ижевск"
323,Вепрь Супер 308.,59 000 руб.,"6 Октября, в 20:25",https://gunsbroker.ru/hunting/852311_vepr-super-308.html,Москва
324,BENELLI  ARGO,250 000 руб.,"6 Октября, в 19:55",https://gunsbroker.ru/hunting/899243_benelli-argo.html,"Свердловская область, Екатеринбург"
325,Вепрь Сок-95,105 000 руб.,"6 Октября, в 19:02",https://gunsbroker.ru/hunting/879632_vepr-sok-95.html,"Красноярский край, Красноярск."
326,Сайга 308 исполнение 61,105 000 руб.,"6 Октября, в 18:32",https://gunsbroker.ru/hunting/879788_sayga-308-ispolnenie-61.html,Санкт-Петербург
327,Sabatti tactical evo,180 000 руб.,"6 Октября, в 18:03",https://gunsbroker.ru/hunting/850964_sabatti-tactical-evo.html,"Свердловская область, Екатеринбург"
328,Ata Turqua 2 Camo Kryptek,150 000 руб.,"6 Октября, в 17:13",https://gunsbroker.ru/hunting/834238_ata-turqua-2-camo-kryptek.html,"Москва, м. отрадное"
329,МР-18 МН к.308WIN,20 000 руб.,"6 Октября, в 16:41",https://gunsbroker.ru/hunting/843909_mr-18-mn-k308win.html,"Рязанская область, Г.Рязань ул. Горького 1, строение 1, Маг"
330,"Карабин Вепрь 1В (ВПО-127-02) 7,62x51 (308 Win) L=520",80 000 руб.,"6 Октября, в 16:32",https://gunsbroker.ru/hunting/899187_karabin-vepr-1v-vpo-127-02-762x51-308-win-l520.html,Республика Марий Эл
331,"Sako 85S, калибр 308 WIN",355 000 руб.,"6 Октября, в 16:27",https://gunsbroker.ru/hunting/861937_sako-85s-kalibr-308-win.html,Москва
332,Мр 18 мн,45 000 руб.,"6 Октября, в 16:18",https://gunsbroker.ru/hunting/899180_mr-18-mn.html,"Республика Хакасия, Абакан"
333,Tikka T3 Sporter,450 000 руб.,"6 Октября, в 16:01",https://gunsbroker.ru/hunting/773296_tikka-t3-sporter.html,Москва
334,Ata Turqua gen 2,165 000 руб.,"6 Октября, в 14:19",https://gunsbroker.ru/hunting/883532_ata-turqua-gen-2.html,"Республика Хакасия, Саяногорск"
335,"Sabatti ""Tactical EVO"" 308 Win",224 900 руб.,"6 Октября, в 14:19",https://gunsbroker.ru/hunting/741971_sabatti-tactical-evo-308-win.html,"Республика Татарстан, Лениногорск тел. +7 9179367767  ."
336,sabatti sapphire 308,138 000 руб.,"6 Октября, в 13:38",https://gunsbroker.ru/hunting/651677_sabatti-sapphire-308.html,"Красноярский край, Красноярск"
337,"""Voere mod.2155""   калибр 308vin",185 000 руб.,"6 Октября, в 13:33",https://gunsbroker.ru/hunting/899126_voere-mod2155-kalibr-308vin.html,"Смоленская область, Смоленск"
338,Карабин CZ-557 Lux II калибр 308 win,170 000 руб.,"6 Октября, в 13:30",https://gunsbroker.ru/hunting/899125_karabin-cz-557-lux-ii-kalibr-308-win.html,"Московская область, Химки"
339,Sako Black Bear 308 win,480 000 руб.,"6 Октября, в 13:15",https://gunsbroker.ru/hunting/899115_sako-black-bear-308-win.html,Москва
340,Blaser R93,770 000 руб.,"6 Октября, в 12:01",https://gunsbroker.ru/hunting/889533_blaser-r93.html,"Вологодская область, Вологда"
341,ORSIS 120 308WIN с планкой,170 000 руб.,"6 Октября, в 12:01",https://gunsbroker.ru/hunting/889487_orsis-120-308win-s-plankoy.html,"Самарская область, Самара"
342,Карабин 308win Steyr Mannlicher,490 000 руб.,"6 Октября, в 10:05",https://gunsbroker.ru/hunting/888849_karabin-308win-steyr-mannlicher.html,"Краснодарский край, Краснодар"
343,Карабин нарезной ATA  ARMS Turgue Sintetik Green зелёный пластик 308 Win,165 000 руб.,"6 Октября, в 09:49",https://gunsbroker.ru/hunting/899028_karabin-nareznoy-ata-arms-turgue-sintetik-green-zelenyy-plastik-308-win.html,"Краснодарский край, Тимашевский р-н, Тимашевск г"
344,Winchester XPR,138 000 руб.,"6 Октября, в 08:52",https://gunsbroker.ru/hunting/893759_winchester-xpr.html,Пермский край
345,Орсис/Orsis 120,120 000 руб.,"6 Октября, в 07:07",https://gunsbroker.ru/hunting/882022_orsisorsis-120.html,"Республика Башкортостан, Уфа"
346,ВПО 114 «Таёжник» 308Win,100 000 руб.,"6 Октября, в 05:57",https://gunsbroker.ru/hunting/434212_vpo-114-taejnik-308win.html,"Рязанская область, Рязань"
347,Вепрь-308 СОК 95ПС,55 000 руб.,"5 Октября, в 21:48",https://gunsbroker.ru/hunting/796001_vepr-308-sok-95ps.html,"Курская область, Курск"
348,"MP-18MH (ИЖ-18МН),308 WIN исп. Де-Люкс",200 000 руб.,"5 Октября, в 19:52",https://gunsbroker.ru/hunting/822814_mp-18mh-308-win-isp-de-lyuks.html,Москва
349,Antonio Zolli,155 000 руб.,"5 Октября, в 19:41",https://gunsbroker.ru/hunting/898935_antonio-zolli.html,"Омская область, Омск"
350,Карабин монза (monza),100 000 руб.,"5 Октября, в 19:36",https://gunsbroker.ru/hunting/898934_karabin-monza-monza.html,"Вологодская область, Сокол"
351,Продам итальянский карабин ВСМ Ignis k-308 калибр 308 Win,185 000 руб.,"5 Октября, в 18:32",https://gunsbroker.ru/hunting/589787_prodam-italyanskiy-karabin-vsm-ignis-k-308-kalibr-308-win.html,"Ивановская область, Иваново"
352,ORSIS SE SR T-500 .308Win,617 000 руб.,"5 Октября, в 17:35",https://gunsbroker.ru/hunting/889348_orsis-se-sr-t-500-308win.html,"Омская область, Омск"
353,Лось 7-1,60 000 руб.,"5 Октября, в 15:32",https://gunsbroker.ru/hunting/847233_los-7-1.html,"Тверская область, Тверь"
354,Карабин Browning Bar .308,250 000 руб.,"5 Октября, в 15:28",https://gunsbroker.ru/hunting/859321_karabin-browning-bar-308.html,"Ленинградская область, Тосно"
355,ATA Arms Turqua gen. 2,110 000 руб.,"5 Октября, в 11:49",https://gunsbroker.ru/hunting/708929_ata-arms-turqua-gen-2.html,"Нижегородская область, Нижний Новгород"
356,Benelli Wild 308Win,300 000 руб.,"5 Октября, в 11:10",https://gunsbroker.ru/hunting/898774_benelli-wild-308win.html,Калужская область
357,Чезет 550 Люкс,120 000 руб.,"5 Октября, в 10:50",https://gunsbroker.ru/hunting/898768_chezet-550-lyuks.html,"Республика Карелия, Кондопога"
358,POF REVOLUTION,930 000 руб.,"5 Октября, в 07:55",https://gunsbroker.ru/hunting/885125_pof-revolution.html,Москва
359,ATA Arms ALR 308 win,225 000 руб.,"5 Октября, в 07:49",https://gunsbroker.ru/hunting/890458_ata-arms-alr-308-win.html,"Самарская область, Самара"
360,карабин Torqua 308 win,110 000 руб.,"4 Октября, в 21:41",https://gunsbroker.ru/hunting/875903_karabin-torqua-308-win.html,"Саратовская область, Саратов"
361,МР 121-05 Лис,30 000 руб.,"4 Октября, в 21:23",https://gunsbroker.ru/hunting/892928_mr-121-051-lis.html,"Астраханская область, Астрахань"
362,"ТОЗ-122, калибр 308Win. Санкт Петербург.",50 000 руб.,"4 Октября, в 20:42",https://gunsbroker.ru/hunting/882587_toz-122-kalibr-308win-sankt-peterburg.html,"Санкт-Петербург, Санкт Петербург"
363,CZ TSR,1 450 000 руб.,"4 Октября, в 17:02",https://gunsbroker.ru/hunting/865004_cz-tsr.html,Москва
364,Вепрь супер С 308,75 000 руб.,"4 Октября, в 15:43",https://gunsbroker.ru/hunting/784298_super-vepr-308.html,"Алтайский край, Г.Заринск"
365,Cz 550 308 win,180 000 руб.,"4 Октября, в 14:50",https://gunsbroker.ru/hunting/865680_cz-550-308-win.html,"Красноярский край, Красноярск"
366,Remington 700  к.308,95 000 руб.,"4 Октября, в 13:57",https://gunsbroker.ru/hunting/848742_remington-700-k308.html,"Иркутская область, Иркутск"
367,"Карабин Sabatti ROVER 870 BATTUE, калибр 308 Win, пластик.",65 000 руб.,"4 Октября, в 12:40",https://gunsbroker.ru/hunting/898550_karabin-sabatti-rover-870-battue-kalibr-308-win-plastik.html,"Иркутская область, Усть-илимск"
368,Лось-145,70 000 руб.,"4 Октября, в 10:44",https://gunsbroker.ru/hunting/898528_los-145.html,"Красноярский край, Красноярск"
369,"ВЕПРЬ-308 СУПЕР 7,62х51",100 000 руб.,"4 Октября, в 09:49",https://gunsbroker.ru/hunting/898520_vepr-308-super-762h51.html,Москва
370,Savage 110 308 TIMBERLINE RealtreeCamo DB 559,310 000 руб.,"4 Октября, в 09:14",https://gunsbroker.ru/hunting/817162_savage-110-308-timberline-realtreecamo-db-559.html,Москва
371,Sauer 100 30-06 Classic XT THR WS,386 000 руб.,"4 Октября, в 09:14",https://gunsbroker.ru/hunting/621972_sauer-100-30-06-classic-xt-thr-ws.html,Москва
372,SAUER 303 кал 308win,450 000 руб.,"4 Октября, в 08:53",https://gunsbroker.ru/hunting/869801_sauer-303-kal-308win.html,"Пермский край, Пермь."
373,МР-18МН 308 Win с прицелом Sightline n455,90 000 руб.,"4 Октября, в 01:28",https://gunsbroker.ru/hunting/873418_mr-18mn-308-win-s-pricelom-sightline-n455.html,"Санкт-Петербург, Г. САНКТ-ПЕТЕРБУРГ"
374,Лось 145 308Win,145 000 руб.,"4 Октября, в 00:27",https://gunsbroker.ru/hunting/898496_los-145-308win.html,"Карачаево-Черкесская Республика, Черкесск"
375,Browning Bar Short Trac 308 Win,180 000 руб.,"3 Октября, в 23:31",https://gunsbroker.ru/hunting/887637_browning-bar-short-trac-308-win.html,"Московская область, Руза"
376,Сайга 308 исп 61,105 000 руб.,"3 Октября, в 23:18",https://gunsbroker.ru/hunting/724573_sayga-308-isp-61.html,"Волгоградская область, Михайловка"
377,МР-18 МН,18 500 руб.,"3 Октября, в 20:39",https://gunsbroker.ru/hunting/767934_mr-18-mn.html,"Республика Татарстан, Бавлы"
378,Orsis SE SR,220 000 руб.,"3 Октября, в 20:29",https://gunsbroker.ru/hunting/631188_orsis-se-sr.html,Москва
379,Remington 770,50 000 руб.,"3 Октября, в 20:27",https://gunsbroker.ru/hunting/898442_remington-770.html,"Ямало-Ненецкий автономный округ, Новый Уренгой"
380,ATA TURQUA ореховая ложа  …308Win… Новый✅,120 000 руб.,"3 Октября, в 20:16",https://gunsbroker.ru/hunting/893863_ata-turqua-orehovaya-loja-308win-novyy.html,"Республика Дагестан, Хасавюрт"
381,ATA TURQUA пластик …308Win… новый ✅,117 000 руб.,"3 Октября, в 20:15",https://gunsbroker.ru/hunting/893865_ata-turqua-plastik-308win-novyy-.html,"Республика Дагестан, Хасавюрт"
382,ATA ARMS Turqua PT Laminated Grey,180 000 руб.,"3 Октября, в 18:21",https://gunsbroker.ru/hunting/881443_ata-arms-turqua-pt-laminated-grey.html,"Забайкальский край, Чита"
383,карабин SABATTI ROVER THUMBHOLE 308 WIN,279 000 руб.,"3 Октября, в 18:01",https://gunsbroker.ru/hunting/779028_karabin-sabatti-rover-308-win.html,"Москва, Москва"
384,Blaser R8 Ultimate 308Win/300WM,1 950 руб.,"3 Октября, в 17:16",https://gunsbroker.ru/hunting/820398_blaser-r8-ultimate.html,"Краснодарский край, Сочи"
385,"Antonio zoli 308win. Left-hand,  LH.",300 000 руб.,"3 Октября, в 15:10",https://gunsbroker.ru/hunting/807795_antonio-zoli-308win-left-hand-lh.html,"Приморский край, Владивосток"
386,Продам новый карабин ARTTECH PRIMA WOOD 308 Win.,145 000 руб.,"3 Октября, в 13:40",https://gunsbroker.ru/hunting/898297_prodam-novyy-karabin-arttech-prima-wood-308-win.html,"Пензенская область, Пенза"
387,Сайга 308-1 ис 46,87 000 руб.,"3 Октября, в 12:52",https://gunsbroker.ru/hunting/898324_sayga-308-1-is-46.html,"Брянская область, Г Сельцо"
388,Карабин ATA ARMS Turqua Synthetic Black 308Win 560мм,149 990 руб.,"3 Октября, в 12:44",https://gunsbroker.ru/hunting/780828_karabin-ata-arms-turqua-synthetic-black-308win-560mm.html,"Воронежская область, Воронеж"
389,Sauer 101 xt ws 308 win,390 000 руб.,"3 Октября, в 11:57",https://gunsbroker.ru/hunting/738381_sauer-101-xt-ws-308-win.html,"Тверская область, Кимры"
390,"Benelli Argo-E Comfort, 308 WIN",280 000 руб.,"3 Октября, в 11:32",https://gunsbroker.ru/hunting/898305_benelli-argo-e-comfort-308-win.html,"Архангельская область, Архангельск"
391,Охотничий карабин,200 000 руб.,"3 Октября, в 11:09",https://gunsbroker.ru/hunting/246753_ohotnichiy-karabin.html,"Московская область, Клин"
392,Тигр,120 000 руб.,"3 Октября, в 10:50",https://gunsbroker.ru/hunting/860922_tigr.html,"Смоленская область, Смоленск"
393,Sako S20 Hunter,450 000 руб.,"3 Октября, в 10:18",https://gunsbroker.ru/hunting/898280_sako-s20-hunter.html,Санкт-Петербург
394,Карабин CZ 557 LUX кал.308Win L-520мм,189 990 руб.,"3 Октября, в 09:27",https://gunsbroker.ru/hunting/748319_karabin-cz-557-lux-kal308win-l-520mm-d185936-2020-gv.html,"Астраханская область, Астрахань"
395,Кронштейн,2 500 руб.,"3 Октября, в 07:18",https://gunsbroker.ru/hunting/570318_kronshteyn.html,"Ростовская область, Ростов-на-Дону (Ростовская область)"
396,Сайга-308-1 исп.44,50 000 руб.,"3 Октября, в 02:49",https://gunsbroker.ru/hunting/858475_sayga-308-1-isp44.html,"Иркутская область, Свирск"
397,Orsis 120 308 win,150 000 руб.,"2 Октября, в 23:14",https://gunsbroker.ru/hunting/898203_orsis-120-308-win.html,Москва
398,Rossi 608 308win,50 000 руб.,"2 Октября, в 22:13",https://gunsbroker.ru/hunting/632605_rossi-608.html,Санкт-Петербург
399,ATA arms turqua gen2,95 000 руб.,"2 Октября, в 21:43",https://gunsbroker.ru/hunting/813653_ata-arms-turqua-gen2.html,"Псковская область, Псков"
400,ЧЗ 557,250 000 руб.,"2 Октября, в 21:12",https://gunsbroker.ru/hunting/898179_chz-557.html,"Московская область, Волоколамск"
401,"CZ 557 Lux , кал. 308 Win в СПБ",135 000 руб.,"2 Октября, в 18:46",https://gunsbroker.ru/hunting/883808_cz-557-lux--kal-308-win-v-spb.html,Санкт-Петербург
402,Baikal 145 Лось,138 464 руб.,"2 Октября, в 17:36",https://gunsbroker.ru/hunting/875554_baikal-145-los.html,Москва
403,Сайга 308,65 000 руб.,"2 Октября, в 15:10",https://gunsbroker.ru/hunting/838243_sayga-308.html,"Красноярский край, Курагино"
404,"Карабин SAKO S20 кал. 308 Win Precision Cerakote Fluted и в калибре 6,5 Creedmoor",575 000 руб.,"2 Октября, в 14:18",https://gunsbroker.ru/hunting/829902_karabin-sako-s20-kal-308-win-precision-cerakote-fluted-i-v-kalibre-65-creedmoor.html,Москва
405,Sureshot Spear кал.308 Win mod.3 MK4 350 EVO (Новый),269 990 руб.,"2 Октября, в 10:56",https://gunsbroker.ru/hunting/852259_sureshot-spear-kal308-win-mod3-mk4-350-evo-novyy.html,"Москва, Раменское"
406,"Savage 16 TROPHY HUNTER XP SYNTHETIC CTAILEDD, .308 Win (Новый)",309 900 руб.,"2 Октября, в 10:56",https://gunsbroker.ru/hunting/802887_predzakaz-savage-16-trophy-hunter-xp-synthetic-ctailedd-308-win-novyy.html,"Москва, Раменское"
407,BENELLI Argo-E Comfort,290 000 руб.,"2 Октября, в 10:10",https://gunsbroker.ru/hunting/897952_benelli-argo-e-comfort.html,"Нижегородская область, Нижний Новгород"
408,Тигр в 308 калибре,90 000 руб.,"2 Октября, в 09:45",https://gunsbroker.ru/hunting/885340_tigr-v-308-kalibre.html,"Оренбургская область, с. Абдулино"
409,Карабин Вепрь Супер 7.62х51(308)L650,104 900 руб.,"2 Октября, в 09:13",https://gunsbroker.ru/hunting/844306_karabin-vepr-super-762h51308l650.html,"Краснодарский край, Тимашевский р-н, Тимашевск г"
410,Вепрь 308,70 000 руб.,"2 Октября, в 08:15",https://gunsbroker.ru/hunting/495810_vepr-308.html,"Ставропольский край, Нефтекумск"
411,Browning Mk3 308 win,520 000 руб.,"2 Октября, в 08:15",https://gunsbroker.ru/hunting/893345_browning-mk3-308-win.html,"Ростовская область, Батайск"
412,Tikka T3 308,300 000 руб.,"2 Октября, в 05:52",https://gunsbroker.ru/hunting/751997_tikka-t3-308.html,"Новосибирская область, Новосибирск"
413,DELTA 5 cal.308,1 200 000 руб.,"1 Октября, в 21:50",https://gunsbroker.ru/hunting/615693_delta-5-cal308.html,"Челябинская область, Челябинск"
414,CZ 550 Lux,180 000 руб.,"1 Октября, в 18:37",https://gunsbroker.ru/hunting/897790_cz-550-lux.html,"Московская область, Апрелевка"
415,Browning Bar Lite hunter 308 win,300 000 руб.,"1 Октября, в 17:48",https://gunsbroker.ru/hunting/889196_browning-bar-lite-hunter-308-win.html,"Приморский край, Владивосток"
416,Вепрь 308  Win 680мм,45 000 руб.,"1 Октября, в 17:10",https://gunsbroker.ru/hunting/897766_vepr-308-win-680mm.html,"Иркутская область, Нижнеудинск"
417,Сайга 308 исп. 46,95 000 руб.,"1 Октября, в 16:27",https://gunsbroker.ru/hunting/884403_sayga-308-isp-46.html,"Иркутская область, Иркутск"
418,Browning Bar Match,640 000 руб.,"1 Октября, в 16:27",https://gunsbroker.ru/hunting/883042_browning-bar-match.html,"Новосибирская область, Новосибирск"
419,Merkel SR1,250 000 руб.,"1 Октября, в 16:03",https://gunsbroker.ru/hunting/831086_merkel-sr1.html,"Красноярский край, Минусинск"
420,Cz 750 s1 m1,150 000 руб.,"1 Октября, в 15:57",https://gunsbroker.ru/hunting/679583_cz-750-s1-m1.html,"Алтайский край, Барнаул"
421,Сайга 308 61го исп.,55 000 руб.,"1 Октября, в 14:36",https://gunsbroker.ru/hunting/892925_sayga-308-61go-isp.html,"Ярославская область, Рыбинск"
422,Вепрь хантер 101м,85 000 руб.,"1 Октября, в 12:44",https://gunsbroker.ru/hunting/883138_vepr-hanter-101m.html,"Курганская область, Шатрово"
423,Орсис 120,140 000 руб.,"1 Октября, в 12:38",https://gunsbroker.ru/hunting/695190_orsis-120.html,"Брянская область, Брянск"
424,Тикка т 3 варминт,700 000 руб.,"1 Октября, в 11:23",https://gunsbroker.ru/hunting/657180_tikka-t-3-varmint.html,"Ставропольский край, Ставрополь"
425,Карабин Merkel RX Helix Explorer .308win,300 000 руб.,"1 Октября, в 11:07",https://gunsbroker.ru/hunting/897633_karabin-merkel-rx-helix-explorer-308win.html,Москва
426,Orsis AR-10,560 000 руб.,"1 Октября, в 10:55",https://gunsbroker.ru/hunting/885878_orsis-ar-10.html,"Орловская область, Ливны"
427,Ата Армс,150 000 руб.,"1 Октября, в 10:55",https://gunsbroker.ru/hunting/892160_ata-arms.html,"Республика Бурятия, Закаменск"
428,Blaser R-8  калибр 308,900 000 руб.,"1 Октября, в 10:23",https://gunsbroker.ru/hunting/764329_blaser-r-8-kalibr-308.html,Белгородская область
429,"Strasser RS 700 AVA-Tahr BLACK 308, 22 (Новый)+7495-175-75-75",549 900 руб.,"1 Октября, в 09:31",https://gunsbroker.ru/hunting/835326_strasser-rs-700-ava-tahr-black-308-22-novyy.html,"Москва, Раменское"
430,Сайга-308-1 исп.61 НОВАЯ,73 000 руб.,"1 Октября, в 08:55",https://gunsbroker.ru/hunting/599632_sayga-308-1-isp61.html,"Удмуртская Республика, Ижевск"
431,Карабин нарезной ATA ARMS Turqua 2 308win,142 000 руб.,"1 Октября, в 08:48",https://gunsbroker.ru/hunting/811187_karabin-nareznoy-ata-arms-turqua-2-308win.html,"Воронежская область, Воронеж"
432,МР-121 ЛИС,100 000 руб.,"1 Октября, в 08:47",https://gunsbroker.ru/hunting/889564_mr-121-lis.html,"Ярославская область, Углич"
433,Blaser R93 308/222,700 000 руб.,"1 Октября, в 08:22",https://gunsbroker.ru/hunting/893030_blaser-r93-308222.html,"Нижегородская область, Нижний Новгород"
434,ВПО-114,75 000 руб.,"1 Октября, в 08:09",https://gunsbroker.ru/hunting/812271_vpo-114.html,"Амурская область, Свободный"
435,CZ 550 Lux,110 000 руб.,"1 Октября, в 07:15",https://gunsbroker.ru/hunting/860359_cz-550-lux.html,"Новосибирская область, Новосибирск"
436,Kurbatov Arms R-710 308 win,246 300 руб.,"1 Октября, в 04:28",https://gunsbroker.ru/hunting/771260_kurbatov-arms-r-710-308-win.html,"Новосибирская область, Новосибирск"
437,Ложе Orsis t5000 m,100 000 руб.,"1 Октября, в 02:06",https://gunsbroker.ru/hunting/833415_loje-orsis-t5000-m.html,"Камчатский край, Петропавловск-Камчатский"
438,Heckler&Koch HSG-1,300 000 руб.,"30 Сентября, в 22:05",https://gunsbroker.ru/hunting/746189_hsg-1.html,"Свердловская область, Нижний Тагил"
439,"Карабин Browning Bar MK3 .308 Composite Black, новый.",430 000 руб.,"30 Сентября, в 21:07",https://gunsbroker.ru/hunting/849236_karabin-browning-bar-mk3-308-composite-black-novyy.html,"Тюменская область, Тюмень"
440,"Байкал Лис 121, 308 Win",38 000 руб.,"30 Сентября, в 16:40",https://gunsbroker.ru/hunting/887455_baykal-lis-121.html,"Республика Хакасия, Шира"
441,Kurbatov R-710,240 000 руб.,"30 Сентября, в 14:46",https://gunsbroker.ru/hunting/866841_kurbatov-r-710.html,"Новосибирская область, Новосибирск"
442,КО -7 ПС Лось-7,125 000 руб.,"30 Сентября, в 12:52",https://gunsbroker.ru/hunting/887007_ko--7-ps-los-7.html,"Республика Крым, Белогорск"
443,SSG 08,1 100 000 руб.,"30 Сентября, в 12:19",https://gunsbroker.ru/hunting/897332_ssg-08.html,"Республика Ингушетия, Назрань"
444,Лось 7.1,90 000 руб.,"30 Сентября, в 12:12",https://gunsbroker.ru/hunting/897329_los-71.html,"Мурманская область, Мурманск"
445,ATA ARMS Turqua 2 Калибр 308 Win,100 000 руб.,"30 Сентября, в 12:08",https://gunsbroker.ru/hunting/833669_ata-arms-turqua-2-kalibr-308-win.html,Санкт-Петербург
446,Лось 7-1,65 000 руб.,"30 Сентября, в 11:49",https://gunsbroker.ru/hunting/892885_los-7-1.html,"Камчатский край, Петропавловск-Камчатский"
447,"Вепрь 1в( впо 127-3),308win",65 000 руб.,"30 Сентября, в 09:46",https://gunsbroker.ru/hunting/825877_vepr-1v-vpo-127-3.html,"Республика Татарстан, Казань"
448,"145 Лось 308 Win KAMO пл. Пикатини, L=550, хром, Криптек корич., Беддинг",149 900 руб.,"30 Сентября, в 08:46",https://gunsbroker.ru/hunting/796350_145-los-308-win-kamo-pl-pikatini-l550-hrom-kriptek-korich-bedding.html,Москва
449,BROWNING MATCH 308WIN,440 000 руб.,"30 Сентября, в 05:31",https://gunsbroker.ru/hunting/897235_browning-match-308win.html,"Иркутская область, Иркутск"
450,Продам Blaser R8,1 600 000 руб.,"30 Сентября, в 00:11",https://gunsbroker.ru/hunting/809101_prodam-blaser-r8.html,Москва
451,HECKLER&KOCH 770,280 000 руб.,"29 Сентября, в 23:05",https://gunsbroker.ru/hunting/897215_hecklerkoch-770.html,"Ивановская область, Иваново"
452,CZ-550,225 000 руб.,"29 Сентября, в 21:51",https://gunsbroker.ru/hunting/787384_cz-550.html,"Краснодарский край, Крымск"
453,"Карабин охотничий CZ 557 LUX кал. 308 WIN, прицел оптический LEUPOLD VX-R 3-9×40 Fire Dot Duplex",265 000 руб.,"29 Сентября, в 19:30",https://gunsbroker.ru/hunting/512931_karabin-ohotnichiy-cz-557-lux-kal-308-win-pricel-opticheskiy-leupold-vx-r-3-940-fire-dot-duplex.html,"Ростовская область, Красный Сулин"
454,Blaser r93,2 300 000 руб.,"29 Сентября, в 19:05",https://gunsbroker.ru/hunting/884336_blaser-r93.html,Санкт-Петербург
455,Tikka T-3,400 000 руб.,"29 Сентября, в 18:39",https://gunsbroker.ru/hunting/884650_tikka-t-3.html,Москва
456,Карабин турецкий 308 калиб. PRIMA SP,120 000 руб.,"29 Сентября, в 18:22",https://gunsbroker.ru/hunting/894199_karabin-tureckiy-308-kalib-prima-sp.html,"Новосибирская область, Новосибирск"
457,NEA-25 18 DMR,480 000 руб.,"29 Сентября, в 18:18",https://gunsbroker.ru/hunting/797868_nea-25-18-dmr.html,Москва
458,Вепрь-308,40 000 руб.,"29 Сентября, в 17:51",https://gunsbroker.ru/hunting/404927_vepr-308.html,"ХМАО - Югра, Мегион"
459,BLASER R8 308win,925 000 руб.,"29 Сентября, в 16:02",https://gunsbroker.ru/hunting/745165_blaser-r8-308win.html,"Санкт-Петербург, Санкт- Петербург"
460,Вепрь 308,60 000 руб.,"29 Сентября, в 15:13",https://gunsbroker.ru/hunting/897088_vepr-308.html,"Приморский край, г Уссурийск"
461,Иж -18 мн,25 000 руб.,"29 Сентября, в 13:20",https://gunsbroker.ru/hunting/705314_ij--18-mn.html,"Удмуртская Республика, Ижевск"
462,AR-15 DPMS GII RECON .308 Win,700 000 руб.,"29 Сентября, в 12:18",https://gunsbroker.ru/hunting/856095_prodam-dpms-gii-recon-308-win.html,"Красноярский край, Красноярск"
463,Sayer 202 warmint,300 000 руб.,"29 Сентября, в 11:55",https://gunsbroker.ru/hunting/897025_sayer-202-warmint.html,"Краснодарский край, Темрюк"
464,Карабин Browning Bar .308 MK3 Composite Black Brown Fluted HC THR 530,514 400 руб.,"29 Сентября, в 11:12",https://gunsbroker.ru/hunting/799503_karabin-browning-bar-308-mk3-composite-black-brown-fluted-hc-thr-530.html,"Воронежская область, Воронеж"
465,Карабин Ata Arms 308Win Turqua Synthetic Black,130 000 руб.,"29 Сентября, в 10:58",https://gunsbroker.ru/hunting/824603_karabin-ata-arms-308win-turqua-synthetic-black.html,"Ленинградская область, Кировск"
466,Haenel Jaeger 10,175 000 руб.,"29 Сентября, в 10:19",https://gunsbroker.ru/hunting/896994_haenel-jaeger-10.html,"Республика Карелия, Петрозаводск"
467,Arttech PRIMA 308 Wood с резьбой L=610 Люберецкий Арсенал,129 300 руб.,"29 Сентября, в 09:43",https://gunsbroker.ru/hunting/734142_arttech-prima-308-wood-s-rezboy-l610.html,Москва
468,ЛОСЬ 7 308 wih,70 000 руб.,"29 Сентября, в 08:43",https://gunsbroker.ru/hunting/850127_los-7-308-wih.html,"Ставропольский край, СВЕТЛОГРАД"
469,Lobaev dvl 10 urbana 308,385 000 руб.,"29 Сентября, в 07:39",https://gunsbroker.ru/hunting/873549_lobaev-dvl-10-urbana-308.html,"Саратовская область, Саратов"
470,Blaser K95 Ultimate Carbon 308,2 620 000 руб.,"29 Сентября, в 00:34",https://gunsbroker.ru/hunting/871804_blaser-k95-ultimate-carbon-308.html,"Санкт-Петербург, Санкт- Петербург"
471,Blaser R93 VARMINT (2011),699 000 руб.,"29 Сентября, в 00:25",https://gunsbroker.ru/hunting/893855_blaser-r93-varmint-2011.html,"Ростовская область, Таганрог"
472,Сайга 046,150 000 руб.,"28 Сентября, в 22:09",https://gunsbroker.ru/hunting/832944_sayga-046.html,Москва
473,"Новые карабины MONZA 139,000 Распродажа +7495-175-75-75",139 000 руб.,"28 Сентября, в 19:40",https://gunsbroker.ru/hunting/810694_novye-karabiny-monza-kalibr-308win-luchshaya-cena.html,"Москва, Раменское"
